id	blastDbid	blastEvalue	blastLength	blastPident	blastNident	blastScore	blastBitscore
dmt2_000006998	2491777182;tax=k:Animalia,p:Chordata,c:Actinopterygii,o:Lampriformes,f:Regalecidae,g:Regalecus,s:Regalecus_glesne	6.88e-10	58	81.034	47	61	56.3
dmt2_000006998	2491777182;tax=k:Animalia,p:Chordata,c:Actinopterygii,o:Lampriformes,f:Regalecidae,g:Regalecus,s:Regalecus_glesne	4.34e-06	33	87.879	29	46	42.8
dmt2_000006998	4321424;tax=k:Animalia,p:Chordata,c:Actinopterygii,o:Lampriformes,f:Regalecidae,g:Regalecus,s:Regalecus_glesne	6.88e-10	55	81.818	45	60	55.4
dmt2_000006998	4321424;tax=k:Animalia,p:Chordata,c:Actinopterygii,o:Lampriformes,f:Regalecidae,g:Regalecus,s:Regalecus_glesne	0.002	30	86.667	26	36	33.7
dmt2_000006998	2497635835;tax=k:Animalia,p:Chordata,c:Actinopterygii,o:Lampriformes,f:Regalecidae,g:Regalecus,s:Regalecus_glesne	6.88e-10	55	81.818	45	60	55.4
dmt2_000006998	1209184755;tax=k:Animalia,p:Chordata,c:Teleostei,o:Mulliformes,f:Mullidae,g:Parupeneus,s:Parupeneus_chrysopleuron	8.39e-09	53	81.132	43	56	51.8
dmt2_000006998	2028741894;tax=k:Animalia,p:Chordata,c:Actinopterygii,o:Perciformes,f:Polyprionidae,g:Polyprion,s:Polyprion_americanus	2.93e-08	55	80.000	44	55	50.9
dmt2_000007052	1996290009;tax=k:Animalia,p:Chordata,c:Teleostei,o:Eupercaria/misc,f:Haemulidae,g:Diagramma,s:Diagramma_pictum	5.31e-81	164	99.390	163	323	292
dmt2_000007052	1293099953;tax=k:Animalia,p:Chordata,c:Teleostei,o:Eupercaria/misc,f:Haemulidae,g:Diagramma,s:Diagramma_melanacrum	5.31e-81	164	99.390	163	323	292
dmt2_000007052	1561111695;tax=k:Animalia,p:Chordata,c:Teleostei,o:Eupercaria/misc,f:Haemulidae,g:Diagramma,s:Diagramma_pictum	6.47e-80	164	98.780	162	318	288
dmt2_000007052	2183321048;tax=k:Animalia,p:Chordata,c:Teleostei,o:Eupercaria/misc,f:Haemulidae,g:Plectorhinchus,s:Plectorhinchus_picus	1.42e-75	164	96.951	159	303	274
dmt2_000007052	985565699;tax=k:Animalia,p:Chordata,c:Teleostei,o:Eupercaria/misc,f:Haemulidae,g:Plectorhinchus,s:Plectorhinchus_lessonii	1.42e-75	164	96.951	159	303	274
dmt2_000007052	1996290023;tax=k:Animalia,p:Chordata,c:Teleostei,o:Eupercaria/misc,f:Haemulidae,g:Plectorhinchus,s:Plectorhinchus_chaetodonoides	1.42e-75	164	96.951	159	303	274
dmt2_000007052	817597775;tax=k:Animalia,p:Chordata,c:Teleostei,o:Eupercaria/misc,f:Haemulidae,g:Plectorhinchus,s:Plectorhinchus_vittatus	4.97e-75	165	96.970	160	301	272
dmt2_000007052	985565695;tax=k:Animalia,p:Chordata,c:Teleostei,o:Eupercaria/misc,f:Haemulidae,g:Plectorhinchus,s:Plectorhinchus_vittatus	1.74e-74	164	96.341	158	298	269
dmt2_000007052	2183321047;tax=k:Animalia,p:Chordata,c:Teleostei,o:Eupercaria/misc,f:Haemulidae,g:Plectorhinchus,s:Plectorhinchus_picus	1.74e-74	164	96.341	158	298	269
dmt2_000007052	906357300;tax=k:Animalia,p:Chordata,c:Teleostei,o:Eupercaria/misc,f:Haemulidae,g:Plectorhinchus,s:Plectorhinchus_lineatus	1.74e-74	164	96.341	158	298	269
dmt2_000007085	CV312942;tax=k:Animalia,p:Chordata,c:Mammalia,o:Primates,f:Hominidae,g:Homo,s:Homo_sapiens	3.30e-07	55	80.000	44	51	47.3
dmt2_000007085	CV312942;tax=k:Animalia,p:Chordata,c:Mammalia,o:Primates,f:Hominidae,g:Homo,s:Homo_sapiens	5.96e-04	27	88.889	24	39	36.5
dmt2_000007085	CV311902;tax=k:Animalia,p:Chordata,c:Mammalia,o:Primates,f:Hominidae,g:Homo,s:Homo_sapiens	3.30e-07	55	80.000	44	51	47.3
dmt2_000007085	CV311902;tax=k:Animalia,p:Chordata,c:Mammalia,o:Primates,f:Hominidae,g:Homo,s:Homo_sapiens	5.96e-04	27	88.889	24	39	36.5
dmt2_000007085	CV311888;tax=k:Animalia,p:Chordata,c:Mammalia,o:Primates,f:Hominidae,g:Homo,s:Homo_sapiens	3.30e-07	55	80.000	44	51	47.3
dmt2_000007085	CV311888;tax=k:Animalia,p:Chordata,c:Mammalia,o:Primates,f:Hominidae,g:Homo,s:Homo_sapiens	5.96e-04	27	88.889	24	39	36.5
dmt2_000007085	CV311880;tax=k:Animalia,p:Chordata,c:Mammalia,o:Primates,f:Hominidae,g:Homo,s:Homo_sapiens	3.30e-07	55	80.000	44	51	47.3
dmt2_000007085	CV311880;tax=k:Animalia,p:Chordata,c:Mammalia,o:Primates,f:Hominidae,g:Homo,s:Homo_sapiens	5.96e-04	27	88.889	24	39	36.5
dmt2_000007085	1863125409;tax=k:Animalia,p:Chordata,c:Teleostei,o:Eupercaria/misc,f:Labridae,g:Thalassoma,s:Thalassoma_lunare	4.02e-06	31	90.323	28	47	43.7
dmt2_000007085	CV312101;tax=k:Animalia,p:Chordata,c:Mammalia,o:Primates,f:Hominidae,g:Homo,s:Homo_sapiens	1.40e-05	54	77.778	42	44	41.0
dmt2_000007085	CV312101;tax=k:Animalia,p:Chordata,c:Mammalia,o:Primates,f:Hominidae,g:Homo,s:Homo_sapiens	0.007	27	85.185	23	34	31.9
dmt2_000007085	2018537243;tax=k:Animalia,p:Chordata,c:Actinopterygii,o:Syngnathiformes,f:Syngnathidae,g:Syngnathus,s:Syngnathus_typhle	1.71e-04	42	80.952	34	41	38.3
dmt2_000007085	1028909032;tax=k:Animalia,p:Chordata,c:Actinopterygii,o:Syngnathiformes,f:Syngnathidae,g:Syngnathus,s:Syngnathus_typhle	1.71e-04	42	80.952	34	41	38.3
dmt2_000007085	2557039348;tax=k:Animalia,p:Chordata,c:Actinopterygii,o:Perciformes,f:Centrarchidae,g:Lepomis,s:Lepomis_gibbosus	5.96e-04	27	88.889	24	39	36.5
dmt2_000007085	2557039329;tax=k:Animalia,p:Chordata,c:Actinopterygii,o:Perciformes,f:Centrarchidae,g:Lepomis,s:Lepomis_gibbosus	5.96e-04	27	88.889	24	39	36.5
dmt2_000007167	CV312942;tax=k:Animalia,p:Chordata,c:Mammalia,o:Primates,f:Hominidae,g:Homo,s:Homo_sapiens	6.49e-23	169	73.373	124	108	98.7
dmt2_000007167	CV311902;tax=k:Animalia,p:Chordata,c:Mammalia,o:Primates,f:Hominidae,g:Homo,s:Homo_sapiens	6.49e-23	169	73.373	124	108	98.7
dmt2_000007167	CV311880;tax=k:Animalia,p:Chordata,c:Mammalia,o:Primates,f:Hominidae,g:Homo,s:Homo_sapiens	6.49e-23	169	73.373	124	108	98.7
dmt2_000007167	CV311888;tax=k:Animalia,p:Chordata,c:Mammalia,o:Primates,f:Hominidae,g:Homo,s:Homo_sapiens	9.62e-21	170	72.941	124	101	92.4
dmt2_000007167	CV312101;tax=k:Animalia,p:Chordata,c:Mammalia,o:Primates,f:Hominidae,g:Homo,s:Homo_sapiens	9.01e-15	169	69.822	118	78	71.6
dmt2_000007167	2158463337;tax=k:Animalia,p:Chordata,c:Elasmobranchii,o:Squatiniformes,f:Squatinidae,g:Squatina,s:Squatina_squatina	1.10e-13	146	71.918	105	74	68.0
dmt2_000007167	700275170;tax=k:Animalia,p:Chordata,c:Elasmobranchii,o:Lamniformes,f:Cetorhinidae,g:Cetorhinus,s:Cetorhinus_maximus	3.83e-13	150	72.667	109	73	67.1
dmt2_000007167	126095398;tax=k:Animalia,p:Chordata,c:Elasmobranchii,o:Rajiformes,f:Rajidae,g:Raja,s:Raja_microocellata	3.83e-13	144	72.917	105	72	66.2
dmt2_000007167	1918447712;tax=k:Animalia,p:Chordata,c:Teleostei,o:Perciformes/Serranoidei,f:Epinephelidae,g:Cephalopholis,s:Cephalopholis_polleni	1.34e-12	170	71.176	121	70	64.4
dmt2_000007167	700275212;tax=k:Animalia,p:Chordata,c:Elasmobranchii,o:Lamniformes,f:Cetorhinidae,g:Cetorhinus,s:Cetorhinus_maximus	4.67e-12	150	72.000	108	68	62.6
dmt2_000007207	CV312942;tax=k:Animalia,p:Chordata,c:Mammalia,o:Primates,f:Hominidae,g:Homo,s:Homo_sapiens	3.58e-64	167	91.617	153	260	235
dmt2_000007207	CV311902;tax=k:Animalia,p:Chordata,c:Mammalia,o:Primates,f:Hominidae,g:Homo,s:Homo_sapiens	3.58e-64	167	91.617	153	260	235
dmt2_000007207	CV311880;tax=k:Animalia,p:Chordata,c:Mammalia,o:Primates,f:Hominidae,g:Homo,s:Homo_sapiens	3.58e-64	167	91.617	153	260	235
dmt2_000007207	CV311888;tax=k:Animalia,p:Chordata,c:Mammalia,o:Primates,f:Hominidae,g:Homo,s:Homo_sapiens	5.31e-62	168	91.071	153	253	229
dmt2_000007207	CV312101;tax=k:Animalia,p:Chordata,c:Mammalia,o:Primates,f:Hominidae,g:Homo,s:Homo_sapiens	4.09e-57	167	88.623	148	235	213
dmt2_000007207	1898139754;tax=k:Animalia,p:Chordata,c:Actinopterygii,o:Osmeriformes,f:Osmeridae,g:Osmerus,s:Osmerus_eperlanus	1.99e-10	46	86.957	40	62	57.2
dmt2_000007207	1898139754;tax=k:Animalia,p:Chordata,c:Actinopterygii,o:Osmeriformes,f:Osmeridae,g:Osmerus,s:Osmerus_eperlanus	6.49e-04	47	76.596	36	39	36.5
dmt2_000007207	4321424;tax=k:Animalia,p:Chordata,c:Actinopterygii,o:Lampriformes,f:Regalecidae,g:Regalecus,s:Regalecus_glesne	6.93e-10	55	81.818	45	60	55.4
dmt2_000007207	2497635835;tax=k:Animalia,p:Chordata,c:Actinopterygii,o:Lampriformes,f:Regalecidae,g:Regalecus,s:Regalecus_glesne	6.93e-10	55	81.818	45	60	55.4
dmt2_000007207	2491777182;tax=k:Animalia,p:Chordata,c:Actinopterygii,o:Lampriformes,f:Regalecidae,g:Regalecus,s:Regalecus_glesne	2.42e-09	57	80.702	46	59	54.5
dmt2_000007207	2491777182;tax=k:Animalia,p:Chordata,c:Actinopterygii,o:Lampriformes,f:Regalecidae,g:Regalecus,s:Regalecus_glesne	1.86e-04	33	84.848	28	41	38.3
dmt2_000007207	1189408120;tax=k:Animalia,p:Chordata,c:Actinopterygii,o:Perciformes,f:Labridae,g:Labrus,s:Labrus_mixtus	2.42e-09	148	68.919	102	58	53.6
dmt2_000007241	2070655402;tax=k:Animalia,p:Chordata,c:Teleostei,o:Acanthuriformes,f:Chaetodontidae,g:Chaetodon,s:Chaetodon_trichrous	3.31e-77	164	97.561	160	308	279
dmt2_000007241	1736641916;tax=k:Animalia,p:Chordata,c:Teleostei,o:Acanthuriformes,f:Chaetodontidae,g:Chaetodon,s:Chaetodon_kleinii	3.31e-77	164	97.561	160	308	279
dmt2_000007241	2041070866;tax=k:Animalia,p:Chordata,c:Teleostei,o:Acanthuriformes,f:Chaetodontidae,g:Chaetodon,s:Chaetodon_lunula	1.41e-75	164	96.951	159	303	274
dmt2_000007241	156778446;tax=k:Animalia,p:Chordata,c:Teleostei,o:Acanthuriformes,f:Chaetodontidae,g:Chaetodon,s:Chaetodon_fasciatus	1.41e-75	164	96.951	159	303	274
dmt2_000007241	1293099972;tax=k:Animalia,p:Chordata,c:Teleostei,o:Acanthuriformes,f:Chaetodontidae,g:Chaetodon,s:Chaetodon_wiebeli	1.71e-74	164	96.341	158	298	269
dmt2_000007241	1736641917;tax=k:Animalia,p:Chordata,c:Teleostei,o:Acanthuriformes,f:Chaetodontidae,g:Chaetodon,s:Chaetodon_unimaculatus	1.71e-74	164	96.341	158	298	269
dmt2_000007241	156778429;tax=k:Animalia,p:Chordata,c:Teleostei,o:Acanthuriformes,f:Chaetodontidae,g:Chaetodon,s:Chaetodon_collare	1.71e-74	164	96.341	158	298	269
dmt2_000007241	1393832704;tax=k:Animalia,p:Chordata,c:Teleostei,o:Acanthuriformes,f:Chaetodontidae,g:Chaetodon,s:Chaetodon_nigropunctatus	7.28e-73	164	95.732	157	293	265
dmt2_000007241	985566619;tax=k:Animalia,p:Chordata,c:Teleostei,o:Acanthuriformes,f:Chaetodontidae,g:Chaetodon,s:Chaetodon_auripes	7.28e-73	164	95.732	157	293	265
dmt2_000007241	2289435340;tax=k:Animalia,p:Chordata,c:Teleostei,o:Acanthuriformes,f:Chaetodontidae,g:Chaetodon,s:Chaetodon_auriga	7.28e-73	164	95.732	157	293	265
dmt2_000007247	CV312942;tax=k:Animalia,p:Chordata,c:Mammalia,o:Primates,f:Hominidae,g:Homo,s:Homo_sapiens	2.13e-73	167	95.210	159	294	266
dmt2_000007247	CV311902;tax=k:Animalia,p:Chordata,c:Mammalia,o:Primates,f:Hominidae,g:Homo,s:Homo_sapiens	2.13e-73	167	95.210	159	294	266
dmt2_000007247	CV311880;tax=k:Animalia,p:Chordata,c:Mammalia,o:Primates,f:Hominidae,g:Homo,s:Homo_sapiens	2.13e-73	167	95.210	159	294	266
dmt2_000007247	CV311888;tax=k:Animalia,p:Chordata,c:Mammalia,o:Primates,f:Hominidae,g:Homo,s:Homo_sapiens	3.16e-71	168	94.643	159	287	260
dmt2_000007247	CV312101;tax=k:Animalia,p:Chordata,c:Mammalia,o:Primates,f:Hominidae,g:Homo,s:Homo_sapiens	2.43e-66	167	92.216	154	269	243
dmt2_000007247	1898139754;tax=k:Animalia,p:Chordata,c:Actinopterygii,o:Osmeriformes,f:Osmeridae,g:Osmerus,s:Osmerus_eperlanus	2.00e-10	46	86.957	40	62	57.2
dmt2_000007247	1898139754;tax=k:Animalia,p:Chordata,c:Actinopterygii,o:Osmeriformes,f:Osmeridae,g:Osmerus,s:Osmerus_eperlanus	1.87e-04	50	76.000	38	40	37.4
dmt2_000007247	2491777182;tax=k:Animalia,p:Chordata,c:Actinopterygii,o:Lampriformes,f:Regalecidae,g:Regalecus,s:Regalecus_glesne	6.98e-10	58	81.034	47	61	56.3
dmt2_000007247	2491777182;tax=k:Animalia,p:Chordata,c:Actinopterygii,o:Lampriformes,f:Regalecidae,g:Regalecus,s:Regalecus_glesne	1.87e-04	33	84.848	28	41	38.3
dmt2_000007247	4321424;tax=k:Animalia,p:Chordata,c:Actinopterygii,o:Lampriformes,f:Regalecidae,g:Regalecus,s:Regalecus_glesne	6.98e-10	55	81.818	45	60	55.4
dmt2_000007247	2497635835;tax=k:Animalia,p:Chordata,c:Actinopterygii,o:Lampriformes,f:Regalecidae,g:Regalecus,s:Regalecus_glesne	6.98e-10	55	81.818	45	60	55.4
dmt2_000007247	1209184755;tax=k:Animalia,p:Chordata,c:Teleostei,o:Mulliformes,f:Mullidae,g:Parupeneus,s:Parupeneus_chrysopleuron	8.50e-09	53	81.132	43	56	51.8
dmt2_000007281	CV312942;tax=k:Animalia,p:Chordata,c:Mammalia,o:Primates,f:Hominidae,g:Homo,s:Homo_sapiens	3.86e-13	169	69.822	118	72	66.2
dmt2_000007281	CV311902;tax=k:Animalia,p:Chordata,c:Mammalia,o:Primates,f:Hominidae,g:Homo,s:Homo_sapiens	3.86e-13	169	69.822	118	72	66.2
dmt2_000007281	CV311880;tax=k:Animalia,p:Chordata,c:Mammalia,o:Primates,f:Hominidae,g:Homo,s:Homo_sapiens	3.86e-13	169	69.822	118	72	66.2
dmt2_000007281	2158463337;tax=k:Animalia,p:Chordata,c:Elasmobranchii,o:Squatiniformes,f:Squatinidae,g:Squatina,s:Squatina_squatina	1.35e-12	82	79.268	65	70	64.4
dmt2_000007281	823648890;tax=k:Animalia,p:Chordata,c:Teleostei,o:Anguilliformes,f:Muraenidae,g:Gymnomuraena,s:Gymnomuraena_zebra	2.00e-10	80	78.750	63	63	58.1
dmt2_000007281	1736641730;tax=k:Animalia,p:Chordata,c:Teleostei,o:Anguilliformes,f:Muraenidae,g:Gymnomuraena,s:Gymnomuraena_zebra	2.00e-10	80	78.750	63	63	58.1
dmt2_000007281	906357595;tax=k:Animalia,p:Chordata,c:Elasmobranchii,o:Hexanchiformes,f:Chlamydoselachidae,g:Chlamydoselachus,s:Chlamydoselachus_anguineus	6.98e-10	77	77.922	60	61	56.3
dmt2_000007281	2064684394;tax=k:Animalia,p:Chordata,c:Elasmobranchii,o:Hexanchiformes,f:Chlamydoselachidae,g:Chlamydoselachus,s:Chlamydoselachus_anguineus	6.98e-10	77	77.922	60	61	56.3
dmt2_000007281	1863125409;tax=k:Animalia,p:Chordata,c:Teleostei,o:Eupercaria/misc,f:Labridae,g:Thalassoma,s:Thalassoma_lunare	6.98e-10	131	71.756	94	61	56.3
dmt2_000007281	405779034;tax=k:Animalia,p:Chordata,c:Teleostei,o:Anguilliformes,f:Muraenidae,g:Gymnomuraena,s:Gymnomuraena_zebra	6.98e-10	79	77.215	61	60	55.4
dmt2_000007308	2070998316;tax=k:Animalia,p:Chordata,c:Teleostei,o:Acanthuriformes,f:Siganidae,g:Siganus,s:Siganus_virgatus	2.26e-79	166	98.193	163	317	287
dmt2_000007308	56684217;tax=k:Animalia,p:Chordata,c:Teleostei,o:Acanthuriformes,f:Siganidae,g:Siganus,s:Siganus_doliatus	2.26e-79	166	98.193	163	317	287
dmt2_000007308	1736641427;tax=k:Animalia,p:Chordata,c:Teleostei,o:Acanthuriformes,f:Siganidae,g:Siganus,s:Siganus_corallinus	2.26e-79	166	98.193	163	317	287
dmt2_000007308	1209184622;tax=k:Animalia,p:Chordata,c:Teleostei,o:Acanthuriformes,f:Siganidae,g:Siganus,s:Siganus_vermiculatus	2.75e-78	166	97.590	162	312	282
dmt2_000007308	612342248;tax=k:Animalia,p:Chordata,c:Teleostei,o:Acanthuriformes,f:Siganidae,g:Siganus,s:Siganus_guttatus	2.75e-78	166	97.590	162	312	282
dmt2_000007308	1018241283;tax=k:Animalia,p:Chordata,c:Teleostei,o:Acanthuriformes,f:Siganidae,g:Siganus,s:Siganus_doliatus	2.75e-78	166	97.590	162	312	282
dmt2_000007308	699128562;tax=k:Animalia,p:Chordata,c:Teleostei,o:Acanthuriformes,f:Siganidae,g:Siganus,s:Siganus_vulpinus	1.17e-76	166	96.988	161	307	278
dmt2_000007308	1209184623;tax=k:Animalia,p:Chordata,c:Teleostei,o:Acanthuriformes,f:Siganidae,g:Siganus,s:Siganus_unimaculatus	1.17e-76	166	96.988	161	307	278
dmt2_000007308	1736641428;tax=k:Animalia,p:Chordata,c:Teleostei,o:Acanthuriformes,f:Siganidae,g:Siganus,s:Siganus_javus	1.17e-76	166	96.988	161	307	278
dmt2_000007308	4494776;tax=k:Animalia,p:Chordata,c:Teleostei,o:Acanthuriformes,f:Siganidae,g:Siganus,s:Siganus_canaliculatus	1.17e-76	166	96.988	161	307	278
dmt2_000007379	1804926836;tax=k:Animalia,p:Chordata,c:Teleostei,o:Ovalentaria/misc,f:Pomacentridae,g:Abudefduf,s:Abudefduf_vaigiensis	2.73e-78	159	99.371	158	313	283
dmt2_000007379	2030285470;tax=k:Animalia,p:Chordata,c:Teleostei,o:Ovalentaria/misc,f:Pomacentridae,g:Abudefduf,s:Abudefduf_troschelii	2.73e-78	159	99.371	158	313	283
dmt2_000007379	2070655088;tax=k:Animalia,p:Chordata,c:Teleostei,o:Ovalentaria/misc,f:Pomacentridae,g:Abudefduf,s:Abudefduf_sexfasciatus	2.73e-78	159	99.371	158	313	283
dmt2_000007379	239583781;tax=k:Animalia,p:Chordata,c:Teleostei,o:Ovalentaria/misc,f:Pomacentridae,g:Abudefduf,s:Abudefduf_hoefleri	2.73e-78	159	99.371	158	313	283
dmt2_000007379	2030285463;tax=k:Animalia,p:Chordata,c:Teleostei,o:Ovalentaria/misc,f:Pomacentridae,g:Abudefduf,s:Abudefduf_abdominalis	2.73e-78	159	99.371	158	313	283
dmt2_000007379	906357354;tax=k:Animalia,p:Chordata,c:Teleostei,o:Ovalentaria/misc,f:Pomacentridae,g:Abudefduf,s:Abudefduf_vaigiensis	3.33e-77	159	98.742	157	308	279
dmt2_000007379	2030285471;tax=k:Animalia,p:Chordata,c:Teleostei,o:Ovalentaria/misc,f:Pomacentridae,g:Abudefduf,s:Abudefduf_vaigiensis	3.33e-77	159	98.742	157	308	279
dmt2_000007379	1919632128;tax=k:Animalia,p:Chordata,c:Teleostei,o:Ovalentaria/misc,f:Pomacentridae,g:Abudefduf,s:Abudefduf_vaigiensis	3.33e-77	159	98.742	157	308	279
dmt2_000007379	1769933234;tax=k:Animalia,p:Chordata,c:Teleostei,o:Ovalentaria/misc,f:Pomacentridae,g:Abudefduf,s:Abudefduf_vaigiensis	3.33e-77	159	98.742	157	308	279
dmt2_000007379	1859772326;tax=k:Animalia,p:Chordata,c:Teleostei,o:Ovalentaria/misc,f:Pomacentridae,g:Abudefduf,s:Abudefduf_sexfasciatus	3.33e-77	159	98.742	157	308	279
dmt2_000007460	576598199;tax=k:Animalia,p:Chordata,c:Elasmobranchii,o:Hexanchiformes,f:Hexanchidae,g:Hexanchus,s:Hexanchus_griseus	4.61e-06	48	79.167	38	46	42.8
dmt2_000007460	576598169;tax=k:Animalia,p:Chordata,c:Elasmobranchii,o:Hexanchiformes,f:Hexanchidae,g:Hexanchus,s:Hexanchus_griseus	4.61e-06	48	79.167	38	46	42.8
dmt2_000007460	37722025;tax=k:Animalia,p:Chordata,c:Elasmobranchii,o:Hexanchiformes,f:Hexanchidae,g:Hexanchus,s:Hexanchus_griseus	5.61e-05	48	77.083	37	43	40.1
dmt2_000007460	576598187;tax=k:Animalia,p:Chordata,c:Elasmobranchii,o:Hexanchiformes,f:Hexanchidae,g:Hexanchus,s:Hexanchus_griseus	1.96e-04	33	84.848	28	41	38.3
dmt2_000007460	576598167;tax=k:Animalia,p:Chordata,c:Elasmobranchii,o:Hexanchiformes,f:Hexanchidae,g:Hexanchus,s:Hexanchus_griseus	1.96e-04	33	84.848	28	41	38.3
dmt2_000007460	2491776987;tax=k:Animalia,p:Chordata,c:Actinopterygii,o:Mugiliformes,f:Mugilidae,g:Mugil,s:Mugil_cephalus	1.96e-04	48	77.083	37	41	38.3
dmt2_000007460	203284804;tax=k:Animalia,p:Chordata,c:Actinopterygii,o:Mugiliformes,f:Mugilidae,g:Mugil,s:Mugil_cephalus	1.96e-04	48	77.083	37	41	38.3
dmt2_000007460	1898139628;tax=k:Animalia,p:Chordata,c:Actinopterygii,o:Pleuronectiformes,f:Scophthalmidae,g:Zeugopterus,s:Zeugopterus_punctatus	0.002	48	75.000	36	36	33.7
dmt2_000007460	1894451034;tax=k:Animalia,p:Chordata,c:Actinopterygii,o:Perciformes,f:Serranidae,g:Serranus,s:Serranus_cabrilla	0.002	48	75.000	36	36	33.7
dmt2_000007460	1894451032;tax=k:Animalia,p:Chordata,c:Actinopterygii,o:Perciformes,f:Serranidae,g:Serranus,s:Serranus_cabrilla	0.002	48	75.000	36	36	33.7
dmt2_000007589	2120245552;tax=k:Animalia,p:Chordata,c:Actinopterygii,o:Siluriformes,f:Siluridae,g:Silurus,s:Silurus_glanis	1.10e-51	165	86.667	143	215	195
dmt2_000007589	2325477812;tax=k:Animalia,p:Chordata,c:Actinopterygii,o:Siluriformes,f:Ictaluridae,g:Ameiurus,s:Ameiurus_nebulosus	3.85e-51	165	86.667	143	213	193
dmt2_000007589	2386959146;tax=k:Animalia,p:Chordata,c:Actinopterygii,o:Siluriformes,f:Ictaluridae,g:Ameiurus,s:Ameiurus_melas	3.85e-51	165	86.667	143	213	193
dmt2_000007589	299823648;tax=k:Animalia,p:Chordata,c:Actinopterygii,o:Siluriformes,f:Siluridae,g:Silurus,s:Silurus_glanis	1.34e-50	165	86.061	142	210	190
dmt2_000007589	985563492;tax=k:Animalia,p:Chordata,c:Actinopterygii,o:Siluriformes,f:Ictaluridae,g:Ameiurus,s:Ameiurus_nebulosus	4.69e-50	165	86.061	142	208	188
dmt2_000007589	2325478036;tax=k:Animalia,p:Chordata,c:Actinopterygii,o:Siluriformes,f:Ictaluridae,g:Ictalurus,s:Ictalurus_punctatus	5.72e-49	165	86.061	142	204	185
dmt2_000007589	1276391554;tax=k:Animalia,p:Chordata,c:Actinopterygii,o:Siluriformes,f:Ictaluridae,g:Ictalurus,s:Ictalurus_punctatus	6.96e-48	165	85.455	141	200	181
dmt2_000007589	192293736;tax=k:Animalia,p:Chordata,c:Actinopterygii,o:Osmeriformes,f:Platytroctidae,g:Maulisia,s:Maulisia_mauli	4.12e-38	165	81.212	134	164	149
dmt2_000007589	1561111692;tax=k:Animalia,p:Chordata,c:Actinopterygii,o:Osmeriformes,f:Alepocephalidae,g:Rouleina,s:Rouleina_maderensis	1.75e-36	160	81.250	130	159	144
dmt2_000007589	2333440944;tax=k:Animalia,p:Chordata,c:Actinopterygii,o:Osmeriformes,f:Platytroctidae,g:Holtbyrnia,s:Holtbyrnia_anomala	6.11e-36	166	80.120	133	156	141
dmt2_000007791	2070655402;tax=k:Animalia,p:Chordata,c:Teleostei,o:Acanthuriformes,f:Chaetodontidae,g:Chaetodon,s:Chaetodon_trichrous	2.71e-78	164	98.171	161	313	283
dmt2_000007791	1736641916;tax=k:Animalia,p:Chordata,c:Teleostei,o:Acanthuriformes,f:Chaetodontidae,g:Chaetodon,s:Chaetodon_kleinii	2.71e-78	164	98.171	161	313	283
dmt2_000007791	1736641917;tax=k:Animalia,p:Chordata,c:Teleostei,o:Acanthuriformes,f:Chaetodontidae,g:Chaetodon,s:Chaetodon_unimaculatus	1.41e-75	164	96.951	159	303	274
dmt2_000007791	2041070866;tax=k:Animalia,p:Chordata,c:Teleostei,o:Acanthuriformes,f:Chaetodontidae,g:Chaetodon,s:Chaetodon_lunula	1.71e-74	164	96.341	158	298	269
dmt2_000007791	156778446;tax=k:Animalia,p:Chordata,c:Teleostei,o:Acanthuriformes,f:Chaetodontidae,g:Chaetodon,s:Chaetodon_fasciatus	1.71e-74	164	96.341	158	298	269
dmt2_000007791	1293099972;tax=k:Animalia,p:Chordata,c:Teleostei,o:Acanthuriformes,f:Chaetodontidae,g:Chaetodon,s:Chaetodon_wiebeli	7.28e-73	164	95.732	157	293	265
dmt2_000007791	2070655125;tax=k:Animalia,p:Chordata,c:Teleostei,o:Acanthuriformes,f:Chaetodontidae,g:Chaetodon,s:Chaetodon_ulietensis	7.28e-73	164	95.732	157	293	265
dmt2_000007791	156778429;tax=k:Animalia,p:Chordata,c:Teleostei,o:Acanthuriformes,f:Chaetodontidae,g:Chaetodon,s:Chaetodon_collare	7.28e-73	164	95.732	157	293	265
dmt2_000007791	985566610;tax=k:Animalia,p:Chordata,c:Teleostei,o:Acanthuriformes,f:Chaetodontidae,g:Chaetodon,s:Chaetodon_citrinellus	8.87e-72	162	95.679	155	289	261
dmt2_000007791	156778425;tax=k:Animalia,p:Chordata,c:Teleostei,o:Acanthuriformes,f:Chaetodontidae,g:Chaetodon,s:Chaetodon_semilarvatus	8.87e-72	164	95.122	156	288	260
dmt2_000007990	1293099641;tax=k:Animalia,p:Chordata,c:Actinopterygii,o:Perciformes,f:Moronidae,g:Dicentrarchus,s:Dicentrarchus_labrax	8.41e-85	168	100.000	168	336	304
dmt2_000007990	2018537051;tax=k:Animalia,p:Chordata,c:Teleostei,o:Eupercaria/misc,f:Moronidae,g:Dicentrarchus,s:Dicentrarchus_labrax	8.41e-85	168	100.000	168	336	304
dmt2_000007990	2018537052;tax=k:Animalia,p:Chordata,c:Actinopterygii,o:Perciformes,f:Moronidae,g:Dicentrarchus,s:Dicentrarchus_labrax	1.85e-80	168	98.214	165	321	290
