id	blastDbid	blastEvalue	blastLength	blastPident	blastNident	blastScore	blastBitscore
div1_000032065	2018537073;tax=k:Animalia,p:Chordata,c:Actinopterygii,o:Perciformes,f:Ammodytidae,g:Ammodytes,s:Ammodytes_tobianus	3.98e-10	161	69.565	112	60	55.4
div1_000032065	1799624574;tax=k:Animalia,p:Chordata,c:Actinopterygii,o:Perciformes,f:Ammodytidae,g:Ammodytes,s:Ammodytes_tobianus	3.98e-10	161	69.565	112	60	55.4
div1_000032095	CV312942;tax=k:Animalia,p:Chordata,c:Mammalia,o:Primates,f:Hominidae,g:Homo,s:Homo_sapiens	4.00e-67	165	93.333	154	271	245
div1_000032095	CV311902;tax=k:Animalia,p:Chordata,c:Mammalia,o:Primates,f:Hominidae,g:Homo,s:Homo_sapiens	4.00e-67	165	93.333	154	271	245
div1_000032095	CV311880;tax=k:Animalia,p:Chordata,c:Mammalia,o:Primates,f:Hominidae,g:Homo,s:Homo_sapiens	4.00e-67	165	93.333	154	271	245
div1_000032095	CV311888;tax=k:Animalia,p:Chordata,c:Mammalia,o:Primates,f:Hominidae,g:Homo,s:Homo_sapiens	1.70e-65	166	92.771	154	264	239
div1_000032095	CV312101;tax=k:Animalia,p:Chordata,c:Mammalia,o:Primates,f:Hominidae,g:Homo,s:Homo_sapiens	1.31e-60	165	90.303	149	246	223
div1_000032095	1189408120;tax=k:Animalia,p:Chordata,c:Actinopterygii,o:Perciformes,f:Labridae,g:Labrus,s:Labrus_mixtus	2.22e-13	163	69.939	114	73	67.1
div1_000032095	2617851875;tax=k:Animalia,p:Chordata,c:Actinopterygii,o:Perciformes,f:Labridae,g:Labrus,s:Labrus_mixtus	7.74e-13	165	69.697	115	71	65.3
div1_000032095	1843818457;tax=k:Animalia,p:Chordata,c:Actinopterygii,o:Perciformes,f:Labridae,g:Labrus,s:Labrus_mixtus	2.70e-12	163	69.325	113	68	62.6
div1_000032095	4321424;tax=k:Animalia,p:Chordata,c:Actinopterygii,o:Lampriformes,f:Regalecidae,g:Regalecus,s:Regalecus_glesne	1.40e-09	39	89.744	35	58	53.6
div1_000032095	2497635835;tax=k:Animalia,p:Chordata,c:Actinopterygii,o:Lampriformes,f:Regalecidae,g:Regalecus,s:Regalecus_glesne	1.40e-09	39	89.744	35	58	53.6
div1_000032101	CV312942;tax=k:Animalia,p:Chordata,c:Mammalia,o:Primates,f:Hominidae,g:Homo,s:Homo_sapiens	4.62e-79	167	98.204	164	315	285
div1_000032101	CV311902;tax=k:Animalia,p:Chordata,c:Mammalia,o:Primates,f:Hominidae,g:Homo,s:Homo_sapiens	4.62e-79	167	98.204	164	315	285
div1_000032101	CV311880;tax=k:Animalia,p:Chordata,c:Mammalia,o:Primates,f:Hominidae,g:Homo,s:Homo_sapiens	4.62e-79	167	98.204	164	315	285
div1_000032101	CV311888;tax=k:Animalia,p:Chordata,c:Mammalia,o:Primates,f:Hominidae,g:Homo,s:Homo_sapiens	1.96e-77	168	97.619	164	308	279
div1_000032101	CV312101;tax=k:Animalia,p:Chordata,c:Mammalia,o:Primates,f:Hominidae,g:Homo,s:Homo_sapiens	7.83e-70	167	94.012	157	280	253
div1_000032101	4321424;tax=k:Animalia,p:Chordata,c:Actinopterygii,o:Lampriformes,f:Regalecidae,g:Regalecus,s:Regalecus_glesne	4.06e-10	55	83.636	46	61	56.3
div1_000032101	4321424;tax=k:Animalia,p:Chordata,c:Actinopterygii,o:Lampriformes,f:Regalecidae,g:Regalecus,s:Regalecus_glesne	3.81e-04	39	82.051	32	39	36.5
div1_000032101	2497635835;tax=k:Animalia,p:Chordata,c:Actinopterygii,o:Lampriformes,f:Regalecidae,g:Regalecus,s:Regalecus_glesne	4.06e-10	55	83.636	46	61	56.3
div1_000032101	2491777182;tax=k:Animalia,p:Chordata,c:Actinopterygii,o:Lampriformes,f:Regalecidae,g:Regalecus,s:Regalecus_glesne	1.42e-09	42	88.095	37	59	54.5
div1_000032101	2491777182;tax=k:Animalia,p:Chordata,c:Actinopterygii,o:Lampriformes,f:Regalecidae,g:Regalecus,s:Regalecus_glesne	7.35e-07	42	83.333	35	49	45.5
div1_000032101	2028741894;tax=k:Animalia,p:Chordata,c:Actinopterygii,o:Perciformes,f:Polyprionidae,g:Polyprion,s:Polyprion_americanus	4.95e-09	55	81.818	45	56	51.8
div1_000032101	2028741894;tax=k:Animalia,p:Chordata,c:Actinopterygii,o:Perciformes,f:Polyprionidae,g:Polyprion,s:Polyprion_americanus	0.005	42	76.190	32	34	31.9
div1_000032101	16266908;tax=k:Animalia,p:Chordata,c:Actinopterygii,o:Lampriformes,f:Lampridae,g:Lampris,s:Lampris_guttatus	1.73e-08	80	76.250	61	54	50.0
div1_000032295	2018537152;tax=k:Animalia,p:Chordata,c:Actinopterygii,o:Perciformes,f:Blenniidae,g:Lipophrys,s:Lipophrys_pholis	2.50e-82	163	100.000	163	326	295
div1_000032295	2018537172;tax=k:Animalia,p:Chordata,c:Actinopterygii,o:Perciformes,f:Blenniidae,g:Coryphoblennius,s:Coryphoblennius_galerita	1.30e-60	163	90.184	147	246	223
div1_000032295	2018537202;tax=k:Animalia,p:Chordata,c:Actinopterygii,o:Perciformes,f:Blenniidae,g:Parablennius,s:Parablennius_gattorugine	1.93e-39	161	81.366	131	168	152
div1_000032295	2018537126;tax=k:Animalia,p:Chordata,c:Actinopterygii,o:Perciformes,f:Blenniidae,g:Blennius,s:Blennius_ocellaris	9.99e-37	163	79.755	130	158	143
div1_000032295	731446509;tax=k:Animalia,p:Chordata,c:Actinopterygii,o:Perciformes,f:Cichlidae,g:Coptodon,s:Coptodon_zillii	9.36e-31	157	78.344	123	136	123
div1_000032295	985563287;tax=k:Animalia,p:Chordata,c:Actinopterygii,o:Perciformes,f:Cichlidae,g:Coptodon,s:Coptodon_zillii	3.27e-30	157	77.707	122	135	123
div1_000032295	2018537084;tax=k:Animalia,p:Chordata,c:Actinopterygii,o:Perciformes,f:Sparidae,g:Spondyliosoma,s:Spondyliosoma_cantharus	3.27e-30	163	77.914	127	134	122
div1_000032295	2018537187;tax=k:Animalia,p:Chordata,c:Actinopterygii,o:Gobiesociformes,f:Gobiesocidae,g:Lepadogaster,s:Lepadogaster_purpurea	1.14e-29	158	77.848	123	133	121
div1_000032295	2018537166;tax=k:Animalia,p:Chordata,c:Actinopterygii,o:Mugiliformes,f:Mugilidae,g:Chelon,s:Chelon_ramada	1.14e-29	161	78.261	126	132	120
div1_000032295	661414448;tax=k:Animalia,p:Chordata,c:Actinopterygii,o:Mugiliformes,f:Mugilidae,g:Chelon,s:Chelon_labrosus	1.14e-29	161	78.261	126	132	120
div1_000032424	2018537085;tax=k:Animalia,p:Chordata,c:Actinopterygii,o:Perciformes,f:Ammodytidae,g:Ammodytes,s:Ammodytes_tobianus	6.77e-77	165	97.576	161	306	277
div1_000032424	2188144284;tax=k:Animalia,p:Chordata,c:Actinopterygii,o:Perciformes,f:Ammodytidae,g:Hyperoplus,s:Hyperoplus_immaculatus	2.88e-75	165	96.970	160	301	272
div1_000032424	2018537073;tax=k:Animalia,p:Chordata,c:Actinopterygii,o:Perciformes,f:Ammodytidae,g:Ammodytes,s:Ammodytes_tobianus	2.88e-75	165	96.970	160	301	272
div1_000032424	2452988784;tax=k:Animalia,p:Chordata,c:Actinopterygii,o:Perciformes,f:Ammodytidae,g:Hyperoplus,s:Hyperoplus_immaculatus	3.50e-74	165	96.364	159	296	268
div1_000032424	2028741871;tax=k:Animalia,p:Chordata,c:Actinopterygii,o:Perciformes,f:Ammodytidae,g:Hyperoplus,s:Hyperoplus_lanceolatus	1.49e-72	165	95.758	158	291	263
div1_000032424	1799624574;tax=k:Animalia,p:Chordata,c:Actinopterygii,o:Perciformes,f:Ammodytidae,g:Ammodytes,s:Ammodytes_tobianus	1.49e-72	165	95.758	158	291	263
div1_000032424	1799624588;tax=k:Animalia,p:Chordata,c:Actinopterygii,o:Perciformes,f:Ammodytidae,g:Ammodytes,s:Ammodytes_marinus	1.49e-72	165	95.758	158	291	263
div1_000032424	2500143734;tax=k:Animalia,p:Chordata,c:Actinopterygii,o:Perciformes,f:Ammodytidae,g:Ammodytes,s:Ammodytes_marinus	1.82e-71	165	95.152	157	286	259
div1_000032424	948550323;tax=k:Animalia,p:Chordata,c:Actinopterygii,o:Perciformes,f:Ammodytidae,g:Ammodytes,s:Ammodytes_americanus	7.72e-70	165	94.545	156	281	254
div1_000032424	2028741869;tax=k:Animalia,p:Chordata,c:Actinopterygii,o:Perciformes,f:Ammodytidae,g:Gymnammodytes,s:Gymnammodytes_semisquamatus	6.77e-58	160	90.000	144	236	214
div1_000032854	2018537085;tax=k:Animalia,p:Chordata,c:Actinopterygii,o:Perciformes,f:Ammodytidae,g:Ammodytes,s:Ammodytes_tobianus	6.77e-77	165	97.576	161	306	277
div1_000032854	2188144284;tax=k:Animalia,p:Chordata,c:Actinopterygii,o:Perciformes,f:Ammodytidae,g:Hyperoplus,s:Hyperoplus_immaculatus	2.88e-75	165	96.970	160	301	272
div1_000032854	2018537073;tax=k:Animalia,p:Chordata,c:Actinopterygii,o:Perciformes,f:Ammodytidae,g:Ammodytes,s:Ammodytes_tobianus	2.88e-75	165	96.970	160	301	272
div1_000032854	2452988784;tax=k:Animalia,p:Chordata,c:Actinopterygii,o:Perciformes,f:Ammodytidae,g:Hyperoplus,s:Hyperoplus_immaculatus	3.50e-74	165	96.364	159	296	268
div1_000032854	2028741871;tax=k:Animalia,p:Chordata,c:Actinopterygii,o:Perciformes,f:Ammodytidae,g:Hyperoplus,s:Hyperoplus_lanceolatus	1.49e-72	165	95.758	158	291	263
div1_000032854	1799624574;tax=k:Animalia,p:Chordata,c:Actinopterygii,o:Perciformes,f:Ammodytidae,g:Ammodytes,s:Ammodytes_tobianus	1.49e-72	165	95.758	158	291	263
div1_000032854	1799624588;tax=k:Animalia,p:Chordata,c:Actinopterygii,o:Perciformes,f:Ammodytidae,g:Ammodytes,s:Ammodytes_marinus	1.49e-72	165	95.758	158	291	263
div1_000032854	2500143734;tax=k:Animalia,p:Chordata,c:Actinopterygii,o:Perciformes,f:Ammodytidae,g:Ammodytes,s:Ammodytes_marinus	1.82e-71	165	95.152	157	286	259
div1_000032854	948550323;tax=k:Animalia,p:Chordata,c:Actinopterygii,o:Perciformes,f:Ammodytidae,g:Ammodytes,s:Ammodytes_americanus	7.72e-70	165	94.545	156	281	254
div1_000032854	2028741869;tax=k:Animalia,p:Chordata,c:Actinopterygii,o:Perciformes,f:Ammodytidae,g:Gymnammodytes,s:Gymnammodytes_semisquamatus	6.77e-58	160	90.000	144	236	214
div1_000032913	2626243917;tax=k:Animalia,p:Chordata,c:Actinopterygii,o:Perciformes,f:Trachinidae,g:Echiichthys,s:Echiichthys_vipera	1.12e-80	170	97.647	166	320	289
div1_000032913	2018537091;tax=k:Animalia,p:Chordata,c:Actinopterygii,o:Perciformes,f:Trachinidae,g:Trachinus,s:Trachinus_draco	5.42e-53	169	86.391	146	219	198
div1_000032913	749502688;tax=k:Animalia,p:Chordata,c:Actinopterygii,o:Perciformes,f:Percidae,g:Sander,s:Sander_lucioperca	1.12e-42	170	82.941	141	180	163
div1_000032913	2425417098;tax=k:Animalia,p:Chordata,c:Actinopterygii,o:Perciformes,f:Percidae,g:Perca,s:Perca_fluviatilis	1.66e-40	172	81.977	141	172	156
div1_000032913	1024250140;tax=k:Animalia,p:Chordata,c:Actinopterygii,o:Perciformes,f:Percidae,g:Sander,s:Sander_lucioperca	1.05e-36	140	84.286	118	159	144
div1_000032913	2309725946;tax=k:Animalia,p:Chordata,c:Actinopterygii,o:Perciformes,f:Xiphiidae,g:Xiphias,s:Xiphias_gladius	1.28e-35	169	79.882	135	155	141
div1_000032913	988043847;tax=k:Animalia,p:Chordata,c:Actinopterygii,o:Gasterosteiformes,f:Gasterosteidae,g:Pungitius,s:Pungitius_pungitius	1.28e-35	165	80.606	133	155	141
div1_000032913	556505990;tax=k:Animalia,p:Chordata,c:Actinopterygii,o:Perciformes,f:Carangidae,g:Trachinotus,s:Trachinotus_ovatus	1.28e-35	170	81.176	138	154	140
div1_000032913	2497635827;tax=k:Animalia,p:Chordata,c:Actinopterygii,o:Beryciformes,f:Anoplogastridae,g:Anoplogaster,s:Anoplogaster_cornuta	1.28e-35	169	80.473	136	154	140
div1_000032913	1009080591;tax=k:Animalia,p:Chordata,c:Actinopterygii,o:Ophidiiformes,f:Carapidae,g:Echiodon,s:Echiodon_drummondii	4.45e-35	171	80.117	137	153	139
div1_000033062	2188144258;tax=k:Animalia,p:Chordata,c:Actinopterygii,o:Scorpaeniformes,f:Cottidae,g:Taurulus,s:Taurulus_bubalis	1.94e-77	164	97.561	160	308	279
div1_000033062	2018537103;tax=k:Animalia,p:Chordata,c:Actinopterygii,o:Scorpaeniformes,f:Cottidae,g:Taurulus,s:Taurulus_bubalis	2.88e-75	165	96.970	160	301	272
div1_000033062	669175243;tax=k:Animalia,p:Chordata,c:Actinopterygii,o:Scorpaeniformes,f:Cottidae,g:Taurulus,s:Taurulus_bubalis	1.00e-74	164	96.951	159	299	270
div1_000033062	2018537032;tax=k:Animalia,p:Chordata,c:Actinopterygii,o:Scorpaeniformes,f:Cottidae,g:Taurulus,s:Taurulus_bubalis	3.50e-74	165	96.364	159	296	268
div1_000033062	1642520750;tax=k:Animalia,p:Chordata,c:Actinopterygii,o:Scorpaeniformes,f:Cottidae,g:Myoxocephalus,s:Myoxocephalus_scorpius	4.87e-66	165	92.727	153	266	241
div1_000033062	2018537053;tax=k:Animalia,p:Chordata,c:Actinopterygii,o:Scorpaeniformes,f:Cottidae,g:Micrenophrys,s:Micrenophrys_lilljeborgii	2.52e-63	165	91.515	151	256	232
div1_000033062	2425535929;tax=k:Animalia,p:Chordata,c:Actinopterygii,o:Scorpaeniformes,f:Cottidae,g:Cottus,s:Cottus_gobio	5.56e-59	165	89.697	148	241	218
div1_000033062	2333441014;tax=k:Animalia,p:Chordata,c:Actinopterygii,o:Scorpaeniformes,f:Cottidae,g:Icelus,s:Icelus_bicornis	6.77e-58	165	89.697	148	237	214
div1_000033062	1825511874;tax=k:Animalia,p:Chordata,c:Actinopterygii,o:Scorpaeniformes,f:Cottidae,g:Artediellus,s:Artediellus_atlanticus	6.77e-58	165	89.697	148	237	214
div1_000033062	1790179390;tax=k:Animalia,p:Chordata,c:Actinopterygii,o:Scorpaeniformes,f:Psychrolutidae,g:Cottunculus,s:Cottunculus_microps	6.77e-58	165	89.091	147	236	214
div1_000033122	CV312942;tax=k:Animalia,p:Chordata,c:Mammalia,o:Primates,f:Hominidae,g:Homo,s:Homo_sapiens	1.32e-79	166	98.193	163	317	287
div1_000033122	CV311902;tax=k:Animalia,p:Chordata,c:Mammalia,o:Primates,f:Hominidae,g:Homo,s:Homo_sapiens	1.32e-79	166	98.193	163	317	287
div1_000033122	CV311880;tax=k:Animalia,p:Chordata,c:Mammalia,o:Primates,f:Hominidae,g:Homo,s:Homo_sapiens	1.32e-79	166	98.193	163	317	287
div1_000033122	CV311888;tax=k:Animalia,p:Chordata,c:Mammalia,o:Primates,f:Hominidae,g:Homo,s:Homo_sapiens	5.63e-78	167	97.605	163	310	280
div1_000033122	CV312101;tax=k:Animalia,p:Chordata,c:Mammalia,o:Primates,f:Hominidae,g:Homo,s:Homo_sapiens	2.24e-70	166	93.976	156	282	255
div1_000033122	1898139754;tax=k:Animalia,p:Chordata,c:Actinopterygii,o:Osmeriformes,f:Osmeridae,g:Osmerus,s:Osmerus_eperlanus	4.95e-09	46	84.783	39	57	52.7
div1_000033122	1391895006;tax=k:Animalia,p:Chordata,c:Actinopterygii,o:Scorpaeniformes,f:Psychrolutidae,g:Cottunculus,s:Cottunculus_thomsonii	1.73e-08	45	84.444	38	55	50.9
div1_000033122	2309725946;tax=k:Animalia,p:Chordata,c:Actinopterygii,o:Perciformes,f:Xiphiidae,g:Xiphias,s:Xiphias_gladius	1.73e-08	46	86.957	40	54	50.0
div1_000033122	2491777182;tax=k:Animalia,p:Chordata,c:Actinopterygii,o:Lampriformes,f:Regalecidae,g:Regalecus,s:Regalecus_glesne	1.73e-08	42	85.714	36	54	50.0
div1_000033122	2491777182;tax=k:Animalia,p:Chordata,c:Actinopterygii,o:Lampriformes,f:Regalecidae,g:Regalecus,s:Regalecus_glesne	1.73e-08	42	85.714	36	54	50.0
div1_000033122	985567107;tax=k:Animalia,p:Chordata,c:Actinopterygii,o:Stomiiformes,f:Stomiidae,g:Malacosteus,s:Malacosteus_niger	6.03e-08	44	84.091	37	53	49.1
div1_000033223	CV312942;tax=k:Animalia,p:Chordata,c:Mammalia,o:Primates,f:Hominidae,g:Homo,s:Homo_sapiens	2.41e-76	167	96.407	161	304	275
div1_000033223	CV311902;tax=k:Animalia,p:Chordata,c:Mammalia,o:Primates,f:Hominidae,g:Homo,s:Homo_sapiens	2.41e-76	167	96.407	161	304	275
div1_000033223	CV311880;tax=k:Animalia,p:Chordata,c:Mammalia,o:Primates,f:Hominidae,g:Homo,s:Homo_sapiens	2.41e-76	167	96.407	161	304	275
div1_000033223	CV311888;tax=k:Animalia,p:Chordata,c:Mammalia,o:Primates,f:Hominidae,g:Homo,s:Homo_sapiens	3.58e-74	168	95.833	161	297	269
div1_000033223	CV312101;tax=k:Animalia,p:Chordata,c:Mammalia,o:Primates,f:Hominidae,g:Homo,s:Homo_sapiens	1.42e-66	167	92.216	154	269	243
div1_000033223	1391895006;tax=k:Animalia,p:Chordata,c:Actinopterygii,o:Scorpaeniformes,f:Psychrolutidae,g:Cottunculus,s:Cottunculus_thomsonii	1.74e-08	45	84.444	38	55	50.9
div1_000033223	985567107;tax=k:Animalia,p:Chordata,c:Actinopterygii,o:Stomiiformes,f:Stomiidae,g:Malacosteus,s:Malacosteus_niger	6.07e-08	44	84.091	37	53	49.1
div1_000033223	2497635842;tax=k:Animalia,p:Chordata,c:Actinopterygii,o:Stomiiformes,f:Stomiidae,g:Malacosteus,s:Malacosteus_niger	6.07e-08	44	84.091	37	53	49.1
div1_000033223	2333440954;tax=k:Animalia,p:Chordata,c:Actinopterygii,o:Stomiiformes,f:Stomiidae,g:Malacosteus,s:Malacosteus_niger	6.07e-08	44	84.091	37	53	49.1
div1_000033223	1790179390;tax=k:Animalia,p:Chordata,c:Actinopterygii,o:Scorpaeniformes,f:Psychrolutidae,g:Cottunculus,s:Cottunculus_microps	6.07e-08	44	84.091	37	53	49.1
div1_000033234	2018537131;tax=k:Animalia,p:Chordata,c:Actinopterygii,o:Perciformes,f:Gobiidae,g:Pomatoschistus,s:Pomatoschistus_minutus	7.22e-83	164	100.000	164	328	297
div1_000033234	146330286;tax=k:Animalia,p:Chordata,c:Actinopterygii,o:Perciformes,f:Gobiidae,g:Pomatoschistus,s:Pomatoschistus_minutus	3.74e-80	164	98.780	162	318	288
div1_000033234	2018537242;tax=k:Animalia,p:Chordata,c:Actinopterygii,o:Perciformes,f:Gobiidae,g:Gobiusculus,s:Gobiusculus_flavescens	4.27e-73	164	95.732	157	293	265
div1_000033234	1898139810;tax=k:Animalia,p:Chordata,c:Actinopterygii,o:Perciformes,f:Gobiidae,g:Gobiusculus,s:Gobiusculus_flavescens	4.27e-73	164	95.732	157	293	265
div1_000033234	2018537097;tax=k:Animalia,p:Chordata,c:Actinopterygii,o:Perciformes,f:Gobiidae,g:Pomatoschistus,s:Pomatoschistus_pictus	5.20e-72	164	95.732	157	289	261
div1_000033234	1799624463;tax=k:Animalia,p:Chordata,c:Actinopterygii,o:Perciformes,f:Gobiidae,g:Pomatoschistus,s:Pomatoschistus_microps	5.20e-72	164	95.122	156	288	260
div1_000033234	2028741896;tax=k:Animalia,p:Chordata,c:Actinopterygii,o:Perciformes,f:Gobiidae,g:Pomatoschistus,s:Pomatoschistus_pictus	6.34e-71	164	95.122	156	284	257
div1_000033234	2018537159;tax=k:Animalia,p:Chordata,c:Actinopterygii,o:Perciformes,f:Gobiidae,g:Pomatoschistus,s:Pomatoschistus_pictus	6.34e-71	164	95.122	156	284	257
div1_000033234	2188144268;tax=k:Animalia,p:Chordata,c:Actinopterygii,o:Perciformes,f:Gobiidae,g:Gobius,s:Gobius_cobitis	3.51e-36	164	79.268	130	156	141
div1_000033234	146330282;tax=k:Animalia,p:Chordata,c:Actinopterygii,o:Perciformes,f:Gobiidae,g:Gobius,s:Gobius_cobitis	4.28e-35	157	79.618	125	152	138
div1_000033273	CV312942;tax=k:Animalia,p:Chordata,c:Mammalia,o:Primates,f:Hominidae,g:Homo,s:Homo_sapiens	1.76e-27	167	76.048	127	125	113
div1_000033273	CV311902;tax=k:Animalia,p:Chordata,c:Mammalia,o:Primates,f:Hominidae,g:Homo,s:Homo_sapiens	1.76e-27	167	76.048	127	125	113
div1_000033273	CV311880;tax=k:Animalia,p:Chordata,c:Mammalia,o:Primates,f:Hominidae,g:Homo,s:Homo_sapiens	1.76e-27	167	76.048	127	125	113
div1_000033273	CV311888;tax=k:Animalia,p:Chordata,c:Mammalia,o:Primates,f:Hominidae,g:Homo,s:Homo_sapiens	7.49e-26	168	75.595	127	118	107
div1_000033273	CV312101;tax=k:Animalia,p:Chordata,c:Mammalia,o:Primates,f:Hominidae,g:Homo,s:Homo_sapiens	1.11e-23	167	74.251	124	110	100
div1_000033273	1898139754;tax=k:Animalia,p:Chordata,c:Actinopterygii,o:Osmeriformes,f:Osmeridae,g:Osmerus,s:Osmerus_eperlanus	7.50e-07	46	84.783	39	49	45.5
div1_000033273	2188144259;tax=k:Animalia,p:Chordata,c:Actinopterygii,o:Syngnathiformes,f:Syngnathidae,g:Hippocampus,s:Hippocampus_hippocampus	9.13e-06	35	85.714	30	45	41.9
div1_000033273	2018537217;tax=k:Animalia,p:Chordata,c:Actinopterygii,o:Syngnathiformes,f:Syngnathidae,g:Hippocampus,s:Hippocampus_hippocampus	9.13e-06	35	85.714	30	45	41.9
div1_000033273	2028741870;tax=k:Animalia,p:Chordata,c:Actinopterygii,o:Syngnathiformes,f:Syngnathidae,g:Hippocampus,s:Hippocampus_guttulatus	9.13e-06	35	85.714	30	45	41.9
div1_000033273	4321424;tax=k:Animalia,p:Chordata,c:Actinopterygii,o:Lampriformes,f:Regalecidae,g:Regalecus,s:Regalecus_glesne	9.13e-06	35	85.714	30	45	41.9
div1_000033273	4321424;tax=k:Animalia,p:Chordata,c:Actinopterygii,o:Lampriformes,f:Regalecidae,g:Regalecus,s:Regalecus_glesne	0.005	35	80.000	28	35	32.8
div1_000033322	CV312942;tax=k:Animalia,p:Chordata,c:Mammalia,o:Primates,f:Hominidae,g:Homo,s:Homo_sapiens	3.82e-80	167	98.204	164	319	288
div1_000033322	CV311902;tax=k:Animalia,p:Chordata,c:Mammalia,o:Primates,f:Hominidae,g:Homo,s:Homo_sapiens	3.82e-80	167	98.204	164	319	288
div1_000033322	CV311880;tax=k:Animalia,p:Chordata,c:Mammalia,o:Primates,f:Hominidae,g:Homo,s:Homo_sapiens	3.82e-80	167	98.204	164	319	288
div1_000033322	CV311888;tax=k:Animalia,p:Chordata,c:Mammalia,o:Primates,f:Hominidae,g:Homo,s:Homo_sapiens	1.62e-78	168	97.619	164	312	282
div1_000033322	CV312101;tax=k:Animalia,p:Chordata,c:Mammalia,o:Primates,f:Hominidae,g:Homo,s:Homo_sapiens	6.47e-71	167	94.012	157	284	257
div1_000033322	16266908;tax=k:Animalia,p:Chordata,c:Actinopterygii,o:Lampriformes,f:Lampridae,g:Lampris,s:Lampris_guttatus	1.43e-09	80	76.250	61	58	53.6
div1_000033322	2491777182;tax=k:Animalia,p:Chordata,c:Actinopterygii,o:Lampriformes,f:Regalecidae,g:Regalecus,s:Regalecus_glesne	4.98e-09	58	79.310	46	56	51.8
div1_000033322	2491777182;tax=k:Animalia,p:Chordata,c:Actinopterygii,o:Lampriformes,f:Regalecidae,g:Regalecus,s:Regalecus_glesne	7.40e-07	42	83.333	35	49	45.5
div1_000033322	2028741887;tax=k:Animalia,p:Chordata,c:Actinopterygii,o:Syngnathiformes,f:Syngnathidae,g:Nerophis,s:Nerophis_ophidion	1.74e-08	50	82.000	41	55	50.9
div1_000033322	1798174090;tax=k:Animalia,p:Chordata,c:Actinopterygii,o:Syngnathiformes,f:Syngnathidae,g:Nerophis,s:Nerophis_ophidion	1.74e-08	50	82.000	41	55	50.9
div1_000033322	165932451;tax=k:Animalia,p:Chordata,c:Actinopterygii,o:Syngnathiformes,f:Centriscidae,g:Macroramphosus,s:Macroramphosus_scolopax	1.74e-08	55	80.000	44	55	50.9
div1_000033322	165932451;tax=k:Animalia,p:Chordata,c:Actinopterygii,o:Syngnathiformes,f:Centriscidae,g:Macroramphosus,s:Macroramphosus_scolopax	0.005	42	76.190	32	34	31.9
div1_000033396	CV312942;tax=k:Animalia,p:Chordata,c:Mammalia,o:Primates,f:Hominidae,g:Homo,s:Homo_sapiens	3.65e-30	157	77.707	122	134	122
div1_000033396	CV311902;tax=k:Animalia,p:Chordata,c:Mammalia,o:Primates,f:Hominidae,g:Homo,s:Homo_sapiens	3.65e-30	157	77.707	122	134	122
div1_000033396	CV311880;tax=k:Animalia,p:Chordata,c:Mammalia,o:Primates,f:Hominidae,g:Homo,s:Homo_sapiens	3.65e-30	157	77.707	122	134	122
div1_000033396	CV311888;tax=k:Animalia,p:Chordata,c:Mammalia,o:Primates,f:Hominidae,g:Homo,s:Homo_sapiens	5.41e-28	158	77.215	122	127	115
div1_000033396	CV312101;tax=k:Animalia,p:Chordata,c:Mammalia,o:Primates,f:Hominidae,g:Homo,s:Homo_sapiens	4.16e-23	157	74.522	117	109	99.6
div1_000033396	2617851875;tax=k:Animalia,p:Chordata,c:Actinopterygii,o:Perciformes,f:Labridae,g:Labrus,s:Labrus_mixtus	1.55e-09	151	69.536	105	58	53.6
div1_000033396	4321424;tax=k:Animalia,p:Chordata,c:Actinopterygii,o:Lampriformes,f:Regalecidae,g:Regalecus,s:Regalecus_glesne	1.55e-09	39	89.744	35	58	53.6
div1_000033396	2497635835;tax=k:Animalia,p:Chordata,c:Actinopterygii,o:Lampriformes,f:Regalecidae,g:Regalecus,s:Regalecus_glesne	1.55e-09	39	89.744	35	58	53.6
div1_000033396	1898139754;tax=k:Animalia,p:Chordata,c:Actinopterygii,o:Osmeriformes,f:Osmeridae,g:Osmerus,s:Osmerus_eperlanus	5.42e-09	45	86.667	39	56	51.8
div1_000033396	2491777182;tax=k:Animalia,p:Chordata,c:Actinopterygii,o:Lampriformes,f:Regalecidae,g:Regalecus,s:Regalecus_glesne	1.89e-08	40	87.500	35	55	50.9
div1_000033413	2018537098;tax=k:Animalia,p:Chordata,c:Actinopterygii,o:Atheriniformes,f:Atherinidae,g:Atherina,s:Atherina_boyeri	2.84e-75	160	97.500	156	300	271
div1_000033413	297655394;tax=k:Animalia,p:Chordata,c:Actinopterygii,o:Atheriniformes,f:Atherinidae,g:Atherina,s:Atherina_boyeri	5.48e-59	160	90.000	144	240	217
div1_000033413	1293099600;tax=k:Animalia,p:Chordata,c:Actinopterygii,o:Atheriniformes,f:Atherinidae,g:Atherina,s:Atherina_boyeri	1.91e-58	159	89.937	143	238	215
div1_000033413	297655393;tax=k:Animalia,p:Chordata,c:Actinopterygii,o:Atheriniformes,f:Atherinidae,g:Atherina,s:Atherina_boyeri	2.33e-57	160	89.375	143	235	213
div1_000033413	2048073550;tax=k:Animalia,p:Chordata,c:Actinopterygii,o:Atheriniformes,f:Atherinidae,g:Atherina,s:Atherina_boyeri	8.14e-57	159	89.308	142	233	211
div1_000033413	1209184411;tax=k:Animalia,p:Chordata,c:Actinopterygii,o:Atheriniformes,f:Atherinidae,g:Atherina,s:Atherina_boyeri	1.47e-53	160	87.500	140	220	199
