dme2_000001817	k:Animalia(1.00),p:Chordata(1.00),c:Elasmobranchii(1.00),o:Myliobatiformes(1.00),f:Dasyatidae(1.00),g:Hypanus(1.00),s:Hypanus_longus(0.22)	+	k:Animalia,p:Chordata,c:Elasmobranchii,o:Myliobatiformes,f:Dasyatidae,g:Hypanus
dme2_000005031				
dme2_000002348	k:Animalia(1.00),p:Chordata(1.00),c:Teleostei(1.00),o:Ovalentaria/misc(1.00),f:Pomacentridae(1.00),g:Abudefduf(1.00),s:Abudefduf_vaigiensis(0.78)	+	k:Animalia,p:Chordata,c:Teleostei,o:Ovalentaria/misc,f:Pomacentridae,g:Abudefduf,s:Abudefduf_vaigiensis
dme2_000004231				
dme2_000001830				
dme2_000001631				
dme2_000001882	k:Animalia(1.00),p:Chordata(1.00),c:Teleostei(1.00),o:Gadiformes(1.00),f:Gadidae(1.00),g:Merlangius(0.22),s:Merlangius_merlangus(0.22)	+	k:Animalia,p:Chordata,c:Teleostei,o:Gadiformes,f:Gadidae
dme2_000001474	k:Animalia(1.00),p:Chordata(1.00),c:Elasmobranchii(1.00),o:Orectolobiformes(1.00),f:Ginglymostomatidae(1.00),g:Ginglymostoma(1.00),s:Ginglymostoma_cirratum(1.00)	+	k:Animalia,p:Chordata,c:Elasmobranchii,o:Orectolobiformes,f:Ginglymostomatidae,g:Ginglymostoma,s:Ginglymostoma_cirratum
dme2_000002510				
dme2_000001544				
dme2_000001638	k:Animalia(1.00),p:Chordata(1.00),c:Elasmobranchii(1.00),o:Carcharhiniformes(1.00),f:Carcharhinidae(1.00),g:Carcharhinus(1.00),s:Carcharhinus_melanopterus(0.98)	+	k:Animalia,p:Chordata,c:Elasmobranchii,o:Carcharhiniformes,f:Carcharhinidae,g:Carcharhinus,s:Carcharhinus_melanopterus
dme2_000005020	k:Animalia(1.00),p:Chordata(1.00),c:Teleostei(1.00),o:Ovalentaria/misc(1.00),f:Pomacentridae(1.00),g:Abudefduf(1.00),s:Abudefduf_sexfasciatus(0.48)	+	k:Animalia,p:Chordata,c:Teleostei,o:Ovalentaria/misc,f:Pomacentridae,g:Abudefduf
dme2_000002050	k:Animalia(1.00),p:Chordata(1.00),c:Actinopterygii(1.00),o:Gadiformes(1.00),f:Gadidae(1.00),g:Trisopterus(1.00),s:Trisopterus_esmarkii(0.83)	+	k:Animalia,p:Chordata,c:Actinopterygii,o:Gadiformes,f:Gadidae,g:Trisopterus,s:Trisopterus_esmarkii
dme2_000002747	k:Animalia(1.00),p:Chordata(1.00),c:Teleostei(1.00),o:Salmoniformes(1.00),f:Salmonidae(1.00),g:Salmo(1.00),s:Salmo_salar(1.00)	+	k:Animalia,p:Chordata,c:Teleostei,o:Salmoniformes,f:Salmonidae,g:Salmo,s:Salmo_salar
dme2_000005082				
dme2_000002567	k:Animalia(1.00),p:Chordata(1.00),c:Teleostei(1.00),o:Ovalentaria/misc(1.00),f:Pomacentridae(1.00),g:Abudefduf(1.00),s:Abudefduf_abdominalis(1.00)	+	k:Animalia,p:Chordata,c:Teleostei,o:Ovalentaria/misc,f:Pomacentridae,g:Abudefduf,s:Abudefduf_abdominalis
dme2_000002536	k:Animalia(1.00),p:Chordata(1.00),c:Teleostei(1.00),o:Eupercaria/misc(1.00),f:Lutjanidae(1.00),g:Lutjanus(1.00),s:Lutjanus_sebae(1.00)	+	k:Animalia,p:Chordata,c:Teleostei,o:Eupercaria/misc,f:Lutjanidae,g:Lutjanus,s:Lutjanus_sebae
dme2_000005183	k:Animalia(1.00),p:Chordata(1.00),c:Actinopterygii(1.00),o:Gadiformes(1.00),f:Lotidae(1.00),g:Ciliata(1.00),s:Ciliata_mustela(1.00)	+	k:Animalia,p:Chordata,c:Actinopterygii,o:Gadiformes,f:Lotidae,g:Ciliata,s:Ciliata_mustela
dme2_000002408	k:Animalia(1.00),p:Chordata(1.00),c:Elasmobranchii(1.00),o:Myliobatiformes(1.00),f:Dasyatidae(1.00),g:Hypanus(1.00),s:Hypanus_say(0.90)	+	k:Animalia,p:Chordata,c:Elasmobranchii,o:Myliobatiformes,f:Dasyatidae,g:Hypanus,s:Hypanus_say
dme2_000001795				
dme2_000002024	k:Animalia(1.00),p:Chordata(1.00),c:Elasmobranchii(1.00),o:Myliobatiformes(1.00),f:Dasyatidae(1.00),g:Hypanus(1.00),s:Hypanus_americanus(0.76)	+	k:Animalia,p:Chordata,c:Elasmobranchii,o:Myliobatiformes,f:Dasyatidae,g:Hypanus,s:Hypanus_americanus
dme2_000002247	k:Animalia(1.00),p:Chordata(1.00),c:Teleostei(1.00),o:Elopiformes(1.00),f:Megalopidae(1.00),g:Megalops(1.00),s:Megalops_cyprinoides(1.00)	+	k:Animalia,p:Chordata,c:Teleostei,o:Elopiformes,f:Megalopidae,g:Megalops,s:Megalops_cyprinoides
dme2_000002938	k:Animalia(1.00),p:Chordata(1.00),c:Teleostei(1.00),o:Ovalentaria/misc(1.00),f:Pomacentridae(1.00),g:Abudefduf(1.00),s:Abudefduf_sexfasciatus(0.39)	+	k:Animalia,p:Chordata,c:Teleostei,o:Ovalentaria/misc,f:Pomacentridae,g:Abudefduf
dme2_000005156	k:Animalia(1.00),p:Chordata(1.00),c:Teleostei(1.00),o:Clupeiformes(1.00),f:Alosidae(1.00),g:Sardina(1.00),s:Sardina_pilchardus(1.00)	+	k:Animalia,p:Chordata,c:Teleostei,o:Clupeiformes,f:Alosidae,g:Sardina,s:Sardina_pilchardus
dme2_000001902	k:Animalia(1.00),p:Chordata(1.00),c:Elasmobranchii(1.00),o:Orectolobiformes(1.00),f:Hemiscylliidae(1.00),g:Chiloscyllium(1.00),s:Chiloscyllium_punctatum(1.00)	+	k:Animalia,p:Chordata,c:Elasmobranchii,o:Orectolobiformes,f:Hemiscylliidae,g:Chiloscyllium,s:Chiloscyllium_punctatum
dme2_000004194				
dme2_000003345	k:Animalia(1.00),p:Chordata(1.00),c:Teleostei(1.00),o:Tetraodontiformes(1.00),f:Balistidae(1.00),g:Odonus(1.00),s:Odonus_niger(1.00)	+	k:Animalia,p:Chordata,c:Teleostei,o:Tetraodontiformes,f:Balistidae,g:Odonus,s:Odonus_niger
dme2_000003161				
dme2_000001924				
dme2_000003006				
dme2_000002709	k:Animalia(1.00),p:Chordata(1.00),c:Elasmobranchii(1.00),o:Myliobatiformes(1.00),f:Dasyatidae(1.00),g:Hypanus(1.00),s:Hypanus_americanus(1.00)	+	k:Animalia,p:Chordata,c:Elasmobranchii,o:Myliobatiformes,f:Dasyatidae,g:Hypanus,s:Hypanus_americanus
dme2_000003370				
dme2_000002968	k:Animalia(1.00),p:Chordata(1.00),c:Teleostei(1.00),o:Perciformes/Uranoscopoidei(1.00),f:Ammodytidae(1.00),g:Ammodytes(1.00),s:Ammodytes_hexapterus(0.14)	+	k:Animalia,p:Chordata,c:Teleostei,o:Perciformes/Uranoscopoidei,f:Ammodytidae,g:Ammodytes
dme2_000002818	k:Animalia(1.00),p:Chordata(1.00),c:Teleostei(1.00),o:Eupercaria/misc(1.00),f:Labridae(1.00),g:Labroides(1.00),s:Labroides_dimidiatus(1.00)	+	k:Animalia,p:Chordata,c:Teleostei,o:Eupercaria/misc,f:Labridae,g:Labroides,s:Labroides_dimidiatus
dme2_000002793	k:Animalia(1.00),p:Chordata(1.00),c:Actinopterygii(1.00),o:Scorpaeniformes(1.00),f:Cottidae(1.00),g:Myoxocephalus(1.00),s:Myoxocephalus_scorpius(1.00)	+	k:Animalia,p:Chordata,c:Actinopterygii,o:Scorpaeniformes,f:Cottidae,g:Myoxocephalus,s:Myoxocephalus_scorpius
dme2_000004505				
dme2_000003199				
dme2_000002798				
dme2_000002983				
dme2_000003195	k:Animalia(1.00),p:Chordata(1.00),c:Teleostei(1.00),o:Perciformes/Serranoidei(1.00),f:Epinephelidae(1.00),g:Epinephelus(1.00),s:Epinephelus_cyanopodus(1.00)	+	k:Animalia,p:Chordata,c:Teleostei,o:Perciformes/Serranoidei,f:Epinephelidae,g:Epinephelus,s:Epinephelus_cyanopodus
dme2_000002391	k:Animalia(1.00),p:Chordata(1.00),c:Teleostei(1.00),o:Carangiformes(1.00),f:Carangidae(1.00),g:Gnathanodon(1.00),s:Gnathanodon_speciosus(1.00)	+	k:Animalia,p:Chordata,c:Teleostei,o:Carangiformes,f:Carangidae,g:Gnathanodon,s:Gnathanodon_speciosus
dme2_000003526	k:Animalia(1.00),p:Chordata(1.00),c:Elasmobranchii(1.00),o:Rajiformes(1.00),f:Rajidae(1.00),g:Dipturus(0.99),s:Dipturus_batis(0.99)	+	k:Animalia,p:Chordata,c:Elasmobranchii,o:Rajiformes,f:Rajidae,g:Dipturus,s:Dipturus_batis
dme2_000002848				
dme2_000003695	k:Animalia(1.00),p:Chordata(1.00),c:Teleostei(1.00),o:Gadiformes(1.00),f:Gadidae(1.00),g:Melanogrammus(0.99),s:Melanogrammus_aeglefinus(0.99)	+	k:Animalia,p:Chordata,c:Teleostei,o:Gadiformes,f:Gadidae,g:Melanogrammus,s:Melanogrammus_aeglefinus
dme2_000002797	k:Animalia(1.00),p:Chordata(1.00),c:Actinopterygii(1.00),o:Anguilliformes(1.00),f:Anguillidae(1.00),g:Anguilla(1.00),s:Anguilla_anguilla(1.00)	+	k:Animalia,p:Chordata,c:Actinopterygii,o:Anguilliformes,f:Anguillidae,g:Anguilla,s:Anguilla_anguilla
dme2_000003758	k:Animalia(1.00),p:Chordata(1.00),c:Teleostei(1.00),o:Carangiformes(1.00),f:Carangidae(1.00),g:Gnathanodon(1.00),s:Gnathanodon_speciosus(1.00)	+	k:Animalia,p:Chordata,c:Teleostei,o:Carangiformes,f:Carangidae,g:Gnathanodon,s:Gnathanodon_speciosus
dme2_000003353				
dme2_000003067	k:Animalia(1.00),p:Chordata(1.00),c:Actinopterygii(1.00),o:Perciformes(1.00),f:Gobiidae(1.00),g:Pomatoschistus(1.00),s:Pomatoschistus_minutus(1.00)	+	k:Animalia,p:Chordata,c:Actinopterygii,o:Perciformes,f:Gobiidae,g:Pomatoschistus,s:Pomatoschistus_minutus
dme2_000003362				
dme2_000003584	k:Animalia(1.00),p:Chordata(1.00),c:Teleostei(1.00),o:Gadiformes(1.00),f:Gadidae(1.00),g:Melanogrammus(0.50),s:Melanogrammus_aeglefinus(0.50)	+	k:Animalia,p:Chordata,c:Teleostei,o:Gadiformes,f:Gadidae
dme2_000003303				
dme2_000003215				
dme2_000005613				
dme2_000003321	k:Animalia(1.00),p:Chordata(1.00),c:Teleostei(1.00),o:Clupeiformes(1.00),f:Clupeidae(1.00),g:Clupea(1.00),s:Clupea_harengus(1.00)	+	k:Animalia,p:Chordata,c:Teleostei,o:Clupeiformes,f:Clupeidae,g:Clupea,s:Clupea_harengus
dme2_000003068	k:Animalia(1.00),p:Chordata(1.00),c:Teleostei(1.00),o:Tetraodontiformes(1.00),f:Diodontidae(1.00),g:Diodon(1.00),s:Diodon_holocanthus(0.99)	+	k:Animalia,p:Chordata,c:Teleostei,o:Tetraodontiformes,f:Diodontidae,g:Diodon,s:Diodon_holocanthus
dme2_000004840				
dme2_000005388				
dme2_000003838				
dme2_000004005				
dme2_000005806	k:Animalia(1.00),p:Chordata(1.00),c:Teleostei(0.99),o:Salmoniformes(1.00),f:Salmonidae(1.00),g:Salmo(0.99),s:Salmo_salar(0.94)	+	k:Animalia,p:Chordata,c:Teleostei,o:Salmoniformes,f:Salmonidae,g:Salmo,s:Salmo_salar
dme2_000006133	k:Animalia(1.00),p:Chordata(1.00),c:Teleostei(1.00),o:Acanthuriformes(1.00),f:Pomacanthidae(1.00),g:Pomacanthus(1.00),s:Pomacanthus_maculosus(1.00)	+	k:Animalia,p:Chordata,c:Teleostei,o:Acanthuriformes,f:Pomacanthidae,g:Pomacanthus,s:Pomacanthus_maculosus
dme2_000004893				
dme2_000004114				
dme2_000006727	k:Animalia(1.00),p:Chordata(1.00),c:Teleostei(1.00),o:Scombriformes(0.92),f:Scombridae(0.92),g:Scomber(0.92),s:Scomber_australasicus(0.92)	+	k:Animalia,p:Chordata,c:Teleostei,o:Scombriformes,f:Scombridae,g:Scomber,s:Scomber_australasicus
dme2_000004160				
dme2_000004343				
dme2_000003683				
dme2_000004381	k:Animalia(1.00),p:Chordata(1.00),c:Actinopterygii(1.00),o:Perciformes(1.00),f:Zoarcidae(1.00),g:Zoarces(1.00),s:Zoarces_viviparus(1.00)	+	k:Animalia,p:Chordata,c:Actinopterygii,o:Perciformes,f:Zoarcidae,g:Zoarces,s:Zoarces_viviparus
dme2_000006560	k:Animalia(1.00),p:Chordata(1.00),c:Teleostei(1.00),o:Carangiformes(1.00),f:Carangidae(1.00),g:Trachinotus(1.00),s:Trachinotus_blochii(0.99)	+	k:Animalia,p:Chordata,c:Teleostei,o:Carangiformes,f:Carangidae,g:Trachinotus,s:Trachinotus_blochii
dme2_000004224				
dme2_000006896				
dme2_000007508	k:Animalia(1.00),p:Chordata(1.00),c:Elasmobranchii(1.00),o:Orectolobiformes(1.00),f:Stegostomatidae(1.00),g:Stegostoma(1.00),s:Stegostoma_tigrinum(1.00)	+	k:Animalia,p:Chordata,c:Elasmobranchii,o:Orectolobiformes,f:Stegostomatidae,g:Stegostoma,s:Stegostoma_tigrinum
dme2_000004451				
dme2_000004354	k:Animalia(1.00),p:Chordata(1.00),c:Teleostei(1.00),o:Carangiformes(1.00),f:Carangidae(1.00),g:Trachinotus(1.00),s:Trachinotus_blochii(0.99)	+	k:Animalia,p:Chordata,c:Teleostei,o:Carangiformes,f:Carangidae,g:Trachinotus,s:Trachinotus_blochii
dme2_000005288				
dme2_000005427	k:Animalia(1.00),p:Chordata(1.00),c:Teleostei(1.00),o:Gadiformes(1.00),f:Gadidae(1.00),g:Melanogrammus(0.97),s:Melanogrammus_aeglefinus(0.97)	+	k:Animalia,p:Chordata,c:Teleostei,o:Gadiformes,f:Gadidae,g:Melanogrammus,s:Melanogrammus_aeglefinus
dme2_000005389	k:Animalia(1.00),p:Chordata(1.00),c:Teleostei(1.00),o:Scombriformes(1.00),f:Scombridae(1.00),g:Scomber(1.00),s:Scomber_australasicus(1.00)	+	k:Animalia,p:Chordata,c:Teleostei,o:Scombriformes,f:Scombridae,g:Scomber,s:Scomber_australasicus
dme2_000005566	k:Animalia(1.00),p:Chordata(1.00),c:Actinopterygii(1.00),o:Perciformes(1.00),f:Pholidae(1.00),g:Pholis(1.00),s:Pholis_gunnellus(1.00)	+	k:Animalia,p:Chordata,c:Actinopterygii,o:Perciformes,f:Pholidae,g:Pholis,s:Pholis_gunnellus
dme2_000004742				
dme2_000005429				
dme2_000009060				
dme2_000005308				
dme2_000005342				
dme2_000009321				
dme2_000009315				
dme2_000005315				
dme2_000005624	k:Animalia(1.00),p:Chordata(1.00),c:Actinopterygii(1.00),o:Scorpaeniformes(1.00),f:Liparidae(1.00),g:Liparis(1.00),s:Liparis_montagui(1.00)	+	k:Animalia,p:Chordata,c:Actinopterygii,o:Scorpaeniformes,f:Liparidae,g:Liparis,s:Liparis_montagui
dme2_000010081	k:Animalia(1.00),p:Chordata(1.00),c:Teleostei(1.00),o:Perciformes/Serranoidei(1.00),f:Epinephelidae(1.00),g:Epinephelus(1.00),s:Epinephelus_lanceolatus(0.99)	+	k:Animalia,p:Chordata,c:Teleostei,o:Perciformes/Serranoidei,f:Epinephelidae,g:Epinephelus,s:Epinephelus_lanceolatus
dme2_000008811				
dme2_000005610	k:Animalia(1.00),p:Chordata(1.00),c:Teleostei(1.00),o:Ovalentaria/misc(1.00),f:Pomacentridae(1.00),g:Chrysiptera(1.00),s:Chrysiptera_cyanea(1.00)	+	k:Animalia,p:Chordata,c:Teleostei,o:Ovalentaria/misc,f:Pomacentridae,g:Chrysiptera,s:Chrysiptera_cyanea
dme2_000010212				
dme2_000005413	k:Animalia(1.00),p:Chordata(1.00),c:Elasmobranchii(1.00),o:Squaliformes(1.00),f:Squalidae(1.00),g:Squalus(1.00),s:Squalus_acanthias(1.00)	+	k:Animalia,p:Chordata,c:Elasmobranchii,o:Squaliformes,f:Squalidae,g:Squalus,s:Squalus_acanthias
dme2_000009959	k:Animalia(1.00),p:Chordata(1.00),c:Teleostei(1.00),o:Eupercaria/misc(1.00),f:Lutjanidae(1.00),g:Lutjanus(1.00),s:Lutjanus_kasmira(0.98)	+	k:Animalia,p:Chordata,c:Teleostei,o:Eupercaria/misc,f:Lutjanidae,g:Lutjanus,s:Lutjanus_kasmira
dme2_000005493				
dme2_000005651				
dme2_000005562	k:Animalia(1.00),p:Chordata(1.00),c:Elasmobranchii(1.00),o:Lamniformes(1.00),f:Carchariidae(1.00),g:Carcharias(1.00),s:Carcharias_taurus(1.00)	+	k:Animalia,p:Chordata,c:Elasmobranchii,o:Lamniformes,f:Carchariidae,g:Carcharias,s:Carcharias_taurus
dme2_000005666	k:Animalia(1.00),p:Chordata(1.00),c:Elasmobranchii(1.00),o:Orectolobiformes(1.00),f:Ginglymostomatidae(1.00),g:Ginglymostoma(1.00),s:Ginglymostoma_cirratum(1.00)	+	k:Animalia,p:Chordata,c:Elasmobranchii,o:Orectolobiformes,f:Ginglymostomatidae,g:Ginglymostoma,s:Ginglymostoma_cirratum
dme2_000006810				
dme2_000007026				
dme2_000005740	k:Animalia(1.00),p:Chordata(1.00),c:Elasmobranchii(1.00),o:Myliobatiformes(1.00),f:Dasyatidae(1.00),g:Hypanus(1.00),s:Hypanus_americanus(1.00)	+	k:Animalia,p:Chordata,c:Elasmobranchii,o:Myliobatiformes,f:Dasyatidae,g:Hypanus,s:Hypanus_americanus
dme2_000007867	k:Animalia(1.00),p:Chordata(1.00),c:Teleostei(1.00),o:Perciformes/Serranoidei(1.00),f:Epinephelidae(1.00),g:Epinephelus(1.00),s:Epinephelus_morio(0.13)	+	k:Animalia,p:Chordata,c:Teleostei,o:Perciformes/Serranoidei,f:Epinephelidae,g:Epinephelus
dme2_000005637				
dme2_000005947				
dme2_000005424				
dme2_000006188	k:Animalia(1.00),p:Chordata(1.00),c:Teleostei(1.00),o:Scombriformes(1.00),f:Scombridae(1.00),g:Euthynnus(1.00),s:Euthynnus_affinis(1.00)	+	k:Animalia,p:Chordata,c:Teleostei,o:Scombriformes,f:Scombridae,g:Euthynnus,s:Euthynnus_affinis
dme2_000006376	k:Animalia(1.00),p:Chordata(1.00),c:Teleostei(0.99),o:Eupercaria/misc(0.82),f:Labridae(0.78),g:Halichoeres(0.61),s:Halichoeres_semicinctus(0.41)	+	k:Animalia,p:Chordata,c:Teleostei,o:Eupercaria/misc,f:Labridae
dme2_000009117	k:Animalia(1.00),p:Chordata(1.00),c:Teleostei(1.00),o:Gadiformes(1.00),f:Gadidae(1.00),g:Gadus(1.00),s:Gadus_chalcogrammus(0.98)	+	k:Animalia,p:Chordata,c:Teleostei,o:Gadiformes,f:Gadidae,g:Gadus,s:Gadus_chalcogrammus
dme2_000005729	k:Animalia(1.00),p:Chordata(1.00),c:Teleostei(1.00),o:Eupercaria/misc(1.00),f:Caesionidae(1.00),g:Caesio(1.00),s:Caesio_caerulaurea(1.00)	+	k:Animalia,p:Chordata,c:Teleostei,o:Eupercaria/misc,f:Caesionidae,g:Caesio,s:Caesio_caerulaurea
dme2_000006393	k:Animalia(1.00),p:Chordata(1.00),c:Actinopterygii(1.00),o:Siluriformes(0.99),f:Ictaluridae(0.85),g:Ictalurus(0.68),s:Ictalurus_punctatus(0.68)	+	k:Animalia,p:Chordata,c:Actinopterygii,o:Siluriformes,f:Ictaluridae
dme2_000005590	k:Animalia(1.00),p:Chordata(1.00),c:Teleostei(1.00),o:Carangiformes(1.00),f:Carangidae(1.00),g:Trachinotus(1.00),s:Trachinotus_rhodopus(1.00)	+	k:Animalia,p:Chordata,c:Teleostei,o:Carangiformes,f:Carangidae,g:Trachinotus,s:Trachinotus_rhodopus
dme2_000010485				
dme2_000006165				
dme2_000006613	k:Animalia(1.00),p:Chordata(1.00),c:Teleostei(1.00),o:Carangiformes(1.00),f:Carangidae(1.00),g:Trachinotus(0.98),s:Trachinotus_blochii(0.94)	+	k:Animalia,p:Chordata,c:Teleostei,o:Carangiformes,f:Carangidae,g:Trachinotus,s:Trachinotus_blochii
dme2_000007298	k:Animalia(1.00),p:Chordata(1.00),c:Teleostei(1.00),o:Gadiformes(1.00),f:Gadidae(1.00),g:Melanogrammus(1.00),s:Melanogrammus_aeglefinus(1.00)	+	k:Animalia,p:Chordata,c:Teleostei,o:Gadiformes,f:Gadidae,g:Melanogrammus,s:Melanogrammus_aeglefinus
dme2_000006321				
dme2_000006597				
dme2_000007554				
dme2_000006894				
dme2_000010508	k:Animalia(1.00),p:Chordata(1.00),c:Teleostei(1.00),o:Perciformes/Serranoidei(1.00),f:Epinephelidae(1.00),g:Paranthias(1.00),s:Paranthias_colonus(1.00)	+	k:Animalia,p:Chordata,c:Teleostei,o:Perciformes/Serranoidei,f:Epinephelidae,g:Paranthias,s:Paranthias_colonus
dme2_000007254				
dme2_000007666	k:Animalia(1.00),p:Chordata(1.00),c:Elasmobranchii(1.00),o:Myliobatiformes(1.00),f:Dasyatidae(1.00),g:Hypanus(1.00),s:Hypanus_americanus(1.00)	+	k:Animalia,p:Chordata,c:Elasmobranchii,o:Myliobatiformes,f:Dasyatidae,g:Hypanus,s:Hypanus_americanus
dme2_000006499	k:Animalia(1.00),p:Chordata(1.00),c:Actinopterygii(1.00),o:Gadiformes(1.00),f:Gadidae(1.00),g:Trisopterus(1.00),s:Trisopterus_esmarkii(0.99)	+	k:Animalia,p:Chordata,c:Actinopterygii,o:Gadiformes,f:Gadidae,g:Trisopterus,s:Trisopterus_esmarkii
dme2_000007635				
dme2_000007057	k:Animalia(1.00),p:Chordata(1.00),c:Teleostei(1.00),o:Perciformes/Serranoidei(1.00),f:Epinephelidae(1.00),g:Epinephelus(1.00),s:Epinephelus_fuscoguttatus(1.00)	+	k:Animalia,p:Chordata,c:Teleostei,o:Perciformes/Serranoidei,f:Epinephelidae,g:Epinephelus,s:Epinephelus_fuscoguttatus
dme2_000008195				
dme2_000007766	k:Animalia(1.00),p:Chordata(1.00),c:Teleostei(1.00),o:Tetraodontiformes(1.00),f:Balistidae(1.00),g:Balistes(1.00),s:Balistes_vetula(1.00)	+	k:Animalia,p:Chordata,c:Teleostei,o:Tetraodontiformes,f:Balistidae,g:Balistes,s:Balistes_vetula
dme2_000006294				
dme2_000008109				
dme2_000008065				
dme2_000009097	k:Animalia(1.00),p:Chordata(1.00),c:Teleostei(1.00),o:Tetraodontiformes(1.00),f:Balistidae(1.00),g:Odonus(1.00),s:Odonus_niger(1.00)	+	k:Animalia,p:Chordata,c:Teleostei,o:Tetraodontiformes,f:Balistidae,g:Odonus,s:Odonus_niger
dme2_000008064	k:Animalia(1.00),p:Chordata(1.00),c:Teleostei(1.00),o:Scombriformes(1.00),f:Scombridae(1.00),g:Scomber(1.00),s:Scomber_australasicus(1.00)	+	k:Animalia,p:Chordata,c:Teleostei,o:Scombriformes,f:Scombridae,g:Scomber,s:Scomber_australasicus
dme2_000007123				
dme2_000010229	k:Animalia(1.00),p:Chordata(1.00),c:Teleostei(1.00),o:Eupercaria/misc(1.00),f:Monodactylidae(1.00),g:Monodactylus(1.00),s:Monodactylus_argenteus(1.00)	+	k:Animalia,p:Chordata,c:Teleostei,o:Eupercaria/misc,f:Monodactylidae,g:Monodactylus,s:Monodactylus_argenteus
dme2_000010649	k:Animalia(1.00),p:Chordata(1.00),c:Actinopterygii(1.00),o:Perciformes(1.00),f:Stichaeidae(1.00),g:Chirolophis(0.97),s:Chirolophis_ascanii(0.97)	+	k:Animalia,p:Chordata,c:Actinopterygii,o:Perciformes,f:Stichaeidae,g:Chirolophis,s:Chirolophis_ascanii
dme2_000010717				
dme2_000008440	k:Animalia(1.00),p:Chordata(1.00),c:Actinopterygii(1.00),o:Scorpaeniformes(1.00),f:Liparidae(1.00),g:Liparis(1.00),s:Liparis_montagui(1.00)	+	k:Animalia,p:Chordata,c:Actinopterygii,o:Scorpaeniformes,f:Liparidae,g:Liparis,s:Liparis_montagui
dme2_000008496	k:Animalia(1.00),p:Chordata(1.00),c:Teleostei(1.00),o:Holocentriformes(1.00),f:Holocentridae(1.00),g:Myripristis(1.00),s:Myripristis_adusta(0.98)	+	k:Animalia,p:Chordata,c:Teleostei,o:Holocentriformes,f:Holocentridae,g:Myripristis,s:Myripristis_adusta
dme2_000008423	k:Animalia(1.00),p:Chordata(1.00),c:Teleostei(1.00),o:Scombriformes(1.00),f:Scombridae(1.00),g:Scomber(1.00),s:Scomber_scombrus(1.00)	+	k:Animalia,p:Chordata,c:Teleostei,o:Scombriformes,f:Scombridae,g:Scomber,s:Scomber_scombrus
dme2_000008803				
dme2_000009160				
dme2_000008765				
dme2_000008263	k:Animalia(1.00),p:Chordata(1.00),c:Teleostei(1.00),o:Eupercaria/misc(1.00),f:Lutjanidae(1.00),g:Lutjanus(1.00),s:Lutjanus_kasmira(0.67)	+	k:Animalia,p:Chordata,c:Teleostei,o:Eupercaria/misc,f:Lutjanidae,g:Lutjanus
dme2_000010845	k:Animalia(1.00),p:Chordata(1.00),c:Teleostei(1.00),o:Gadiformes(1.00),f:Gadidae(1.00),g:Melanogrammus(0.20),s:Melanogrammus_aeglefinus(0.20)	+	k:Animalia,p:Chordata,c:Teleostei,o:Gadiformes,f:Gadidae
dme2_000008808	k:Animalia(1.00),p:Chordata(1.00),c:Teleostei(1.00),o:Salmoniformes(1.00),f:Salmonidae(1.00),g:Salmo(1.00),s:Salmo_labrax(0.01)	+	k:Animalia,p:Chordata,c:Teleostei,o:Salmoniformes,f:Salmonidae,g:Salmo
dme2_000008492				
dme2_000008193				
dme2_000008182				
dme2_000008129				
dme2_000008849				
dme2_000008507				
dme2_000009341				
dme2_000008579	k:Animalia(1.00),p:Chordata(1.00),c:Actinopterygii(1.00),o:Gadiformes(1.00),f:Gadidae(1.00),g:Trisopterus(1.00),s:Trisopterus_esmarkii(1.00)	+	k:Animalia,p:Chordata,c:Actinopterygii,o:Gadiformes,f:Gadidae,g:Trisopterus,s:Trisopterus_esmarkii
dme2_000008979				
dme2_000009110	k:Animalia(1.00),p:Chordata(1.00),c:Teleostei(1.00),o:Eupercaria/misc(1.00),f:Haemulidae(1.00),g:Anisotremus(1.00),s:Anisotremus_virginicus(1.00)	+	k:Animalia,p:Chordata,c:Teleostei,o:Eupercaria/misc,f:Haemulidae,g:Anisotremus,s:Anisotremus_virginicus
dme2_000008812				
dme2_000009370				
dme2_000009726				
dme2_000010656				
dme2_000009899				
dme2_000009356	k:Animalia(1.00),p:Chordata(1.00),c:Teleostei(1.00),o:Scombriformes(1.00),f:Scombridae(1.00),g:Scomber(1.00),s:Scomber_australasicus(1.00)	+	k:Animalia,p:Chordata,c:Teleostei,o:Scombriformes,f:Scombridae,g:Scomber,s:Scomber_australasicus
dme2_000008865	k:Animalia(1.00),p:Chordata(1.00),c:Elasmobranchii(1.00),o:Myliobatiformes(1.00),f:Dasyatidae(1.00),g:Hypanus(1.00),s:Hypanus_americanus(1.00)	+	k:Animalia,p:Chordata,c:Elasmobranchii,o:Myliobatiformes,f:Dasyatidae,g:Hypanus,s:Hypanus_americanus
dme2_000011902				
dme2_000012267				
dme2_000009243				
dme2_000009685	k:Animalia(1.00),p:Chordata(1.00),c:Teleostei(1.00),o:Salmoniformes(1.00),f:Salmonidae(1.00),g:Salmo(1.00),s:Salmo_pallaryi(0.64)	+	k:Animalia,p:Chordata,c:Teleostei,o:Salmoniformes,f:Salmonidae,g:Salmo
